KPV	Perryville Airport (FAA: PEV)	Perryville, Alaska, United States	https://en.wikipedia.org/wiki/Perryville_Airport
KPW	Keperveyem Airport	Keperveyem, Chukotka, Russia	https://en.wikipedia.org/wiki/Keperveyem_Airport
KPY	Port Bailey Seaplane Base	Port Bailey, Alaska, United States	https://en.wikipedia.org/wiki/Port_Bailey_Seaplane_Base
KQA	Akutan Airport	Akutan, Alaska, United States	https://en.wikipedia.org/wiki/Akutan_Airport
KQH	Ajmer Kishangarh Airport	Kishangarh, Rajasthan, India	https://en.wikipedia.org/wiki/Kishangarh_Airport
KQL	Kol Airport	Kol, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KQR	Karara Airport	Karara, Western Australia, Australia	https://en.wikipedia.org/wiki/Karara_Airport
KQT	Bokhtar International Airport	Bokhtar, Tajikistan	https://en.wikipedia.org/wiki/Bokhtar_International_Airport
KRA	Kerang Airport	Kerang, Victoria, Australia	https://en.wikipedia.org/wiki/Kerang_Airport
KRB	Karumba Airport	Karumba, Queensland, Australia	https://en.wikipedia.org/wiki/Karumba_Airport
KRC	Depati Parbo Airport	Kerinci, Indonesia	https://en.wikipedia.org/wiki/Depati_Parbo_Airport
KRD	Kurundi Airport	Kurundi Station, Northern Territory, Australia	https://en.wikipedia.org/wiki/Northern_Territory
KRE	Kirundo Airport	Kirundo, Burundi	https://en.wikipedia.org/wiki/Kirundo_Airport
KRF	Höga Kusten Airport (Kramfors-Sollefteå Airport)	Kramfors / Sollefteå, Sweden	https://en.wikipedia.org/wiki/H%C3%B6ga_Kusten_Airport
KRG	Karasabai Airport	Karasabai, Guyana	https://en.wikipedia.org/wiki/Karasabai_Airport
KRI	Kikori Airport	Kikori, Papua New Guinea	https://en.wikipedia.org/wiki/Kikori_Airport
KRJ	Karawari Airport	Karawari, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KRK	John Paul II International Airport Kraków–Balice	Kraków, Poland	https://en.wikipedia.org/wiki/John_Paul_II_International_Airport_Krak%C3%B3w%E2%80%93Balice
KRL	Korla Airport	Korla, Xinjiang, China	https://en.wikipedia.org/wiki/Korla_Airport
KRM	Karanambo Airport	Karanambo, Guyana	https://en.wikipedia.org/wiki/Karanambo_Airport
KRN	Kiruna Airport	Kiruna, Sweden	https://en.wikipedia.org/wiki/Kiruna_Airport
KRO	Kurgan Airport	Kurgan, Kurgan Oblast, Russia	https://en.wikipedia.org/wiki/Kurgan_Airport
KRP	Karup Airport	Karup, Denmark	https://en.wikipedia.org/wiki/Karup_Airport
KRQ	Kramatorsk Airport	Kramatorsk, Ukraine	https://en.wikipedia.org/wiki/Kramatorsk_Airport
KRR	Krasnodar International Airport (Pashkovsky Airport)	Krasnodar, Krasnodar Krai, Russia	https://en.wikipedia.org/wiki/Krasnodar_International_Airport
KRS	Kristiansand Airport, Kjevik	Kristiansand, Norway	https://en.wikipedia.org/wiki/Kristiansand_Airport,_Kjevik
KRT	Khartoum International Airport	Khartoum, Sudan	https://en.wikipedia.org/wiki/Khartoum_International_Airport
KRU	Kerau Airport	Kerau, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KRV	Kimwarer Airport (Kerio Valley Airport)	Kimwarer, Kenya	https://en.wikipedia.org/wiki/Kimwarer_Airport
KRW	Turkmenbashi International Airport	Türkmenbaşy, Turkmenistan	https://en.wikipedia.org/wiki/Turkmenbashi_International_Airport
KRX	Karkar Airport	Karkar Island, Papua New Guinea	https://en.wikipedia.org/wiki/Karkar_Island
KRY	Karamay Airport	Karamay, Xinjiang, China	https://en.wikipedia.org/wiki/Karamay_Airport
KRZ	Basango Mboliasa Airport	Kiri, Democratic Republic of the Congo	https://en.wikipedia.org/wiki/Basango_Mboliasa_Airport
KSA	Kosrae International Airport (FAA: TTK)	Kosrae, Federated States of Micronesia	https://en.wikipedia.org/wiki/Kosrae_International_Airport
KSB	Kasanombe Airport	Kasanombe, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KSC	Košice International Airport	Košice, Slovakia	https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport
KSD	Karlstad Airport	Karlstad, Sweden	https://en.wikipedia.org/wiki/Karlstad_Airport
KSE	Kasese Airport	Kasese, Uganda	https://en.wikipedia.org/wiki/Kasese_Airport
KSF	Kassel Airport	Kassel, Hesse, Germany	https://en.wikipedia.org/wiki/Kassel_Airport
KSG	Kisengam Airport	Kisengam, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KSH	Shahid Ashrafi Esfahani Airport (Kermanshah Airport)	Kermanshah, Iran	https://en.wikipedia.org/wiki/Kermanshah_Airport
KSI	Kissidougou Airport	Kissidougou, Guinea	https://en.wikipedia.org/wiki/Kissidougou_Airport
KSJ	Kasos Island Public Airport	Kasos Island, Greece	https://en.wikipedia.org/wiki/Kasos_Island_Public_Airport
KSK	Karlskoga Airport	Karlskoga, Sweden	https://en.wikipedia.org/wiki/Karlskoga_Airport
KSL	Kassala Airport	Kassala, Sudan	https://en.wikipedia.org/wiki/Kassala_Airport
KSM	St. Mary's Airport	St. Mary's, Alaska, United States	https://en.wikipedia.org/wiki/St._Mary%27s_Airport_(Alaska)
KSN	Kostanay Airport	Kostanay, Kazakhstan	https://en.wikipedia.org/wiki/Kostanay_Airport
KSO	Kastoria National Airport (Aristotelis Airport)	Kastoria, Greece	https://en.wikipedia.org/wiki/Kastoria_National_Airport
KSP	Kosipe Airport	Kosipe, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KSQ	Karshi Airport	Karshi, Uzbekistan	https://en.wikipedia.org/wiki/Karshi_Airport
KSR	H. Aroeppala Airport	Selayar Islands, Sulawesi, Indonesia	https://en.wikipedia.org/wiki/H._Aroeppala_Airport
KSS	Sikasso Airport	Sikasso, Mali	https://en.wikipedia.org/wiki/Sikasso_Airport
KST	Rabak Airport	Kosti, Sudan	https://en.wikipedia.org/wiki/Rabak_Airport
KSU	Kristiansund Airport, Kvernberget	Kristiansund, Norway	https://en.wikipedia.org/wiki/Kristiansund_Airport,_Kvernberget
KSV	Springvale Airport	Springvale, Queensland, Australia	https://en.wikipedia.org/wiki/Springvale_Airport_(Queensland)
KSW	Kiryat Shmona Airport	Kiryat Shmona, Israel	https://en.wikipedia.org/wiki/Kiryat_Shmona_Airport
KSX	Yasuru Airport	Yasuru, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KSY	Kars Harakani Airport	Kars, Turkey	https://en.wikipedia.org/wiki/Kars_Harakani_Airport
KSZ	Kotlas Airport	Kotlas, Arkhangelsk Oblast, Russia	https://en.wikipedia.org/wiki/Kotlas_Airport
KTA	Karratha Airport	Karratha, Western Australia, Australia	https://en.wikipedia.org/wiki/Karratha_Airport
KTB	Thorne Bay Seaplane Base	Thorne Bay, Alaska, United States	https://en.wikipedia.org/wiki/Thorne_Bay_Seaplane_Base
KTC	Katiola Airport	Katiola, Ivory Coast	https://en.wikipedia.org/wiki/Katiola_Airport
KTD	Kitadaito Airport	Kitadaito, Daitō Islands, Japan	https://en.wikipedia.org/wiki/Kitadaito_Airport
KTE	Kerteh Airport	Kerteh, Terengganu, Malaysia	https://en.wikipedia.org/wiki/Kerteh_Airport
KTF	Takaka Aerodrome	Takaka, New Zealand	https://en.wikipedia.org/wiki/Takaka_Aerodrome
KTG	Rahadi Osman Airport (Ketapang Airport)	Ketapang, Indonesia	https://en.wikipedia.org/wiki/Ketapang_Airport
KTH	Tikchik Lodge Seaplane Base (FAA: AK56)	Tikchik, Alaska, United States	https://en.wikipedia.org/wiki/Alaska
KTI	Kratié Airport	Kratié, Cambodia	https://en.wikipedia.org/wiki/Krati%C3%A9_Airport
KTJ	Kichwa Tembo Airport	Kichwa Tembo, Kenya	https://en.wikipedia.org#cite_note-IATA-1
KTK	Kunua Airport	Kunua, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KTL	Kitale Airport	Kitale, Kenya	https://en.wikipedia.org/wiki/Kitale_Airport
KTM	Tribhuvan International Airport	Kathmandu, Nepal	https://en.wikipedia.org/wiki/Tribhuvan_International_Airport
KTN	Ketchikan International Airport	Ketchikan, Alaska, United States	https://en.wikipedia.org/wiki/Ketchikan_International_Airport
KTO	Kato Airport	Kato, Guyana	https://en.wikipedia.org/wiki/Kato_Airport
KTP	Tinson Pen Aerodrome	Kingston, Jamaica	https://en.wikipedia.org/wiki/Tinson_Pen_Aerodrome
KTQ	Kitee Airfield	Kitee, Finland	https://en.wikipedia.org/wiki/Kitee_Airfield
KTR	RAAF Base Tindal	Katherine, Northern Territory, Australia	https://en.wikipedia.org/wiki/RAAF_Base_Tindal
KTS	Brevig Mission Airport	Brevig Mission, Alaska, United States	https://en.wikipedia.org/wiki/Brevig_Mission_Airport
KTT	Kittilä Airport	Kittilä, Finland	https://en.wikipedia.org/wiki/Kittil%C3%A4_Airport
KTU	Kota Airport	Kota, Rajasthan, India	https://en.wikipedia.org/wiki/Kota_Airport
KTV	Kamarata Airport	Kamarata, Venezuela	https://en.wikipedia.org/wiki/Kamarata_Airport
KTW	Katowice International Airport	Katowice, Poland	https://en.wikipedia.org/wiki/Katowice_International_Airport
KTX	Koutiala Airport	Koutiala, Mali	https://en.wikipedia.org/wiki/Koutiala_Airport
KTY	Katukurunda Airport	Kalutara, Sri Lanka	https://en.wikipedia.org/wiki/Katukurunda_Airport
KUA	Sultan Haji Ahmad Shah Airport (RMAF Kuantan)	Kuantan, Pahang, Malaysia	https://en.wikipedia.org/wiki/Sultan_Haji_Ahmad_Shah_Airport
KUC	Kuria Airport	Kuria, Kiribati	https://en.wikipedia.org/wiki/Kuria_(islands)
KUD	Kudat Airport	Kudat, Sabah, Malaysia	https://en.wikipedia.org/wiki/Kudat_Airport
KUE	Kukundu Airport	Kolombangara, Western Province, Solomon Islands	https://en.wikipedia.org/wiki/Kolombangara
KUF	Kurumoch International Airport	Samara, Samara Oblast, Russia	https://en.wikipedia.org/wiki/Kurumoch_International_Airport
KUG	Kubin Airport	Moa Island, Queensland, Australia	https://en.wikipedia.org/wiki/Kubin_Airport
KUH	Kushiro Airport	Kushiro, Hokkaido, Japan	https://en.wikipedia.org/wiki/Kushiro_Airport
KUK	Kasigluk Airport (FAA: Z09)	Kasigluk, Alaska, United States	https://en.wikipedia.org/wiki/Kasigluk_Airport
KUL	Kuala Lumpur International Airport	Kuala Lumpur,1 Malaysia	https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport
KUM	Yakushima Airport	Yakushima, Ōsumi Islands, Japan	https://en.wikipedia.org/wiki/Yakushima_Airport
KUN	Kaunas International Airport	Kaunas, Lithuania	https://en.wikipedia.org/wiki/Kaunas_Airport
KUO	Kuopio Airport	Kuopio, Finland	https://en.wikipedia.org/wiki/Kuopio_Airport
KUP	Kupiano Airport	Kupiano, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KUQ	Kuri Airport	Kuri, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KUR	Razer Airport	Koran va Monjan (Kiran wa Munjan), Afghanistan	https://en.wikipedia.org/wiki/Razer_Airport
KUS	Kulusuk Airport	Kulusuk, Greenland	https://en.wikipedia.org/wiki/Kulusuk_Airport
KUT	David the Builder Kutaisi International Airport	Kutaisi, Georgia	https://en.wikipedia.org/wiki/David_the_Builder_Kutaisi_International_Airport
KUU	Bhuntar Airport (Kullu Manali Airport)	Kullu, Himachal Pradesh, India	https://en.wikipedia.org/wiki/Bhuntar_Airport
KUV	Gunsan Airport	Gunsan, South Korea	https://en.wikipedia.org/wiki/Gunsan_Airport
KUX	Kuyol Airport	Kuyol, Papua New Guinea	https://en.wikipedia.org#cite_note-IATA-1
KUY	Kamusi Airport	Kamusi, Papua New Guinea	https://en.wikipedia.org/wiki/Kamusi_Airport
KVA	Kavala International Airport (Alexander the Great Airport)	Kavala, Greece	https://en.wikipedia.org/wiki/Kavala_International_Airport
KVB	Skövde Airport	Skövde, Sweden	https://en.wikipedia.org/wiki/Sk%C3%B6vde_Airport
KVC	King Cove Airport	King Cove, Alaska, United States	https://en.wikipedia.org/wiki/King_Cove_Airport
KVE	Kitava Island Airport	Kitava Island, Papua New Guinea	https://en.wikipedia.org/wiki/Kitava
KVG	Kavieng Airport	Kavieng, Papua New Guinea	https://en.wikipedia.org/wiki/Kavieng_Airport
KVK	Kirovsk-Apatity Airport (Khibiny Airport)	Kirovsk / Apatity, Murmansk Oblast, Russia	https://en.wikipedia.org/wiki/Kirovsk-Apatity_Airport
KVL	Kivalina Airport	Kivalina, Alaska, United States	https://en.wikipedia.org/wiki/Kivalina_Airport
KVM	Markovo Airport	Markovo, Chukotka, Russia	https://en.wikipedia.org/wiki/Markovo_Airport
KVO	Morava Airport	Lađevci, Serbia	https://en.wikipedia.org/wiki/Morava_Airport
KVR	Kavalerovo Airport	Kavalerovo, Primorsky Krai, Russia	https://en.wikipedia.org#cite_note-IATA-1
KVU	Korolevu Seaplane Base	Korolevu, Fiji	https://en.wikipedia.org/wiki/Fiji
KVX	Pobedilovo Airport	Kirov, Kirov Oblast, Russia	https://en.wikipedia.org/wiki/Pobedilovo_Airport
KWA	Bucholz Army Airfield	Kwajalein, Marshall Islands	https://en.wikipedia.org/wiki/Bucholz_Army_Airfield
KWB	Dewadaru Airport	Karimun Java, Indonesia	https://en.wikipedia.org/wiki/Dewadaru_Airport
KWD	Kavadja Airport	Kavadja, Central African Republic	https://en.wikipedia.org#cite_note-IATA-1
KWE	Guiyang Longdongbao International Airport	Guiyang, Guizhou, China	https://en.wikipedia.org/wiki/Guiyang_Longdongbao_International_Airport
KWF	Waterfall Seaplane Base	Waterfall, Alaska, United States	https://en.wikipedia.org/wiki/Waterfall_Seaplane_Base
KWG	Kryvyi Rih International Airport	Kryvyi Rih (Krivoi Rog), Ukraine	https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport
KWH	Khwahan Airport	Khwahan, Afghanistan	https://en.wikipedia.org/wiki/Khwahan_Airport
KWI	Kuwait International Airport	Kuwait City, Kuwait	https://en.wikipedia.org/wiki/Kuwait_International_Airport
KWJ	Gwangju Airport	Gwangju (Kwangju), South Korea	https://en.wikipedia.org/wiki/Gwangju_Airport
KWK	Kwigillingok Airport (FAA: GGV)	Kwigillingok, Alaska, United States	https://en.wikipedia.org/wiki/Kwigillingok_Airport
KWL	Guilin Liangjiang International Airport	Guilin, Guangxi, China	https://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport
KWM	Kowanyama Airport	Kowanyama, Queensland, Australia	https://en.wikipedia.org/wiki/Kowanyama_Airport
KWN	Quinhagak Airport (FAA: AQH)	Quinhagak, Alaska, United States	https://en.wikipedia.org/wiki/Quinhagak_Airport
KWO	Kawito Airport	Kawito, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KWP	West Point Village Seaplane Base	West Point, Alaska, United States	https://en.wikipedia.org/wiki/West_Point_Village_Seaplane_Base
KWR	Kwai Harbour Airport	Kwai Harbour, Solomon Islands	https://en.wikipedia.org/wiki/Solomon_Islands
KWS	Kwailabesi Airport	Kwailabesi, Solomon Islands	https://en.wikipedia.org#cite_note-3
KWT	Kwethluk Airport	Kwethluk, Alaska, United States	https://en.wikipedia.org/wiki/Kwethluk_Airport
KWV	Kurwina Airport	Kurwina, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KWX	Kiwai Island Airport	Kiwai Island, Papua New Guinea	https://en.wikipedia.org/wiki/Kiwai_Island
KWY	Kiwayu Airport	Kiwayu, Kenya	https://en.wikipedia.org/wiki/Kiwayu_Airport
KWZ	Kolwezi Airport	Kolwezi, Democratic Republic of the Congo	https://en.wikipedia.org/wiki/Kolwezi_Airport
KXA	Kasaan Seaplane Base	Kasaan, Alaska, United States	https://en.wikipedia.org/wiki/Kasaan,_Alaska
KXB	Sangia Nibandera Airport	Kolaka, Indonesia	https://en.wikipedia.org/wiki/Sangia_Nibandera_Airport
KXD	Kondinskoye Airport	Kondinskoye, Khanty-Mansi Autonomous Okrug, Russia	https://en.wikipedia.org/wiki/Kondinskoye_Airport
KXE	Klerksdorp Airport (P.C. Pelser Airport)	Klerksdorp, South Africa	https://en.wikipedia.org/wiki/Klerksdorp_Airport
KXF	Koro Airport	Koro Island, Fiji	https://en.wikipedia.org/wiki/Koro_Airport
KXK	Komsomolsk-on-Amur Airport	Komsomolsk-on-Amur, Khabarovsk Krai, Russia	https://en.wikipedia.org/wiki/Komsomolsk-on-Amur_Airport
KXR	Karoola Airport	Karoola, Papua New Guinea	https://en.wikipedia.org/wiki/Karoola
KXU	Katiu Airport	Katiu, Tuamotus, French Polynesia	https://en.wikipedia.org#cite_note-IATA-1
KYA	Konya Airport	Konya, Turkey	https://en.wikipedia.org/wiki/Konya_Airport
KYD	Lanyu Airport	Orchid Island, Taiwan	https://en.wikipedia.org/wiki/Lanyu_Airport
KYE	Rene Mouawad Air Base (Kleyate Airport)	Tripoli, Lebanon	https://en.wikipedia.org/wiki/Rene_Mouawad_Air_Base
KYF	Yeelirrie Airport	Yeelirrie, Western Australia, Australia	https://en.wikipedia.org/wiki/Yeelirrie_Station
KYI	Yalata Airport	Yalata Mission, South Australia, Australia	https://en.wikipedia.org/wiki/Yalata,_South_Australia
KYK	Karluk Airport	Karluk, Alaska, United States	https://en.wikipedia.org/wiki/Karluk_Airport
KYO	Tampa North Aero Park (FAA: X39)	Tampa, Florida, United States	https://en.wikipedia.org#cite_note-IATA-1
KYP	Kyaukpyu Airport	Kyaukpyu, Myanmar	https://en.wikipedia.org/wiki/Kyaukpyu_Airport
KYS	Kayes Airport (Dag-Dag Airport)	Kayes, Mali	https://en.wikipedia.org/wiki/Kayes_Airport
KYT	Kyauktu Airport	Kyaukhtu, Myanmar	https://en.wikipedia.org/wiki/Kyaukhtu
KYU	Koyukuk Airport	Koyukuk, Alaska, United States	https://en.wikipedia.org/wiki/Koyukuk_Airport
KYX	Yalumet Airport	Yalumet, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KYZ	Kyzyl Airport	Kyzyl, Tuva, Russia	https://en.wikipedia.org/wiki/Kyzyl_Airport
KZB	Zachar Bay Seaplane Base	Zachar Bay, Alaska, United States	https://en.wikipedia.org/wiki/Zachar_Bay_Seaplane_Base
KZC	Kampong Chhnang Airport	Kampong Chhnang, Cambodia	https://en.wikipedia.org/wiki/Kampong_Chhnang_Airport
KZD	Krakor Airport	Krakor, Cambodia	https://en.wikipedia.org/wiki/Krakor_Airport
KZF	Kaintiba Airport	Kaintiba, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
KZG	Kitzingen Airport	Kitzingen, Bavaria, Germany	https://en.wikipedia.org/wiki/Kitzingen_Airport
KZI	Kozani National Airport (Filippos Airport)	Kozani, Greece	https://en.wikipedia.org/wiki/Kozani_National_Airport
KZN	Kazan International Airport	Kazan, Tatarstan, Russia	https://en.wikipedia.org/wiki/Kazan_International_Airport
KZO	Kyzylorda Airport	Kyzylorda, Kazakhstan	https://en.wikipedia.org/wiki/Kyzylorda_Airport
KZR	Zafer Airport	Kütahya, Turkey	https://en.wikipedia.org/wiki/Zafer_Airport
KZS	Kastellorizo Island Public Airport	Kastellorizo, Greece	https://en.wikipedia.org/wiki/Kastellorizo_Island_Public_Airport
LAA	Lamar Municipal Airport	Lamar, Colorado, United States	https://en.wikipedia.org/wiki/Lamar_Municipal_Airport_(Colorado)
LAB	Lab Lab Airport	Lab Lab, Papua New Guinea	https://en.wikipedia.org/wiki/Papua_New_Guinea
LAC	Layang-Layang Airport (Swallow Reef Airport)	Layang-Layang Island, Sabah, Malaysia	https://en.wikipedia.org/wiki/Layang-Layang_Airport
LAD	Quatro de Fevereiro Airport	Luanda, Angola	https://en.wikipedia.org/wiki/Quatro_de_Fevereiro_Airport
LAE	Lae Nadzab Airport	Lae, Papua New Guinea	https://en.wikipedia.org/wiki/Lae_Nadzab_Airport
LAF	Purdue University Airport	Lafayette, Indiana, United States	https://en.wikipedia.org/wiki/Purdue_University_Airport
LAH	Oesman Sadik Airport	Labuha, Indonesia	https://en.wikipedia.org#cite_note-1
LAI	Lannion – Côte de Granit Airport	Lannion, Brittany, France	https://en.wikipedia.org/wiki/Lannion_%E2%80%93_C%C3%B4te_de_Granit_Airport
LAJ	Antônio Correia Pinto de Macedo Airport	Lages, Santa Catarina, Brazil	https://en.wikipedia.org/wiki/Lages_Airport
LAK	Aklavik/Freddie Carmichael Airport	Aklavik, Northwest Territories, Canada	https://en.wikipedia.org/wiki/Aklavik/Freddie_Carmichael_Airport
LAL	Lakeland Linder International Airport	Lakeland, Florida, United States	https://en.wikipedia.org/wiki/Lakeland_Linder_International_Airport
LAM	Los Alamos County Airport	Los Alamos, New Mexico, United States	https://en.wikipedia.org/wiki/Los_Alamos_County_Airport
LAN	Capital Region International Airport	Lansing, Michigan, United States	https://en.wikipedia.org/wiki/Capital_Region_International_Airport
LAO	Laoag International Airport	Laoag, Philippines	https://en.wikipedia.org/wiki/Laoag_International_Airport
LAP	Manuel Márquez de León International Airport	La Paz, Baja California Sur, Mexico	https://en.wikipedia.org/wiki/Manuel_M%C3%A1rquez_de_Le%C3%B3n_International_Airport
LAQ	Al Abraq International Airport	Bayda, Libya	https://en.wikipedia.org/wiki/Al_Abraq_International_Airport
LAR	Laramie Regional Airport	Laramie, Wyoming, United States	https://en.wikipedia.org/wiki/Laramie_Regional_Airport
LAS	Harry Reid International Airport	Las Vegas, Nevada, United States	https://en.wikipedia.org/wiki/Harry_Reid_International_Airport
LAU	Manda Airport	Lamu, Kenya	https://en.wikipedia.org/wiki/Manda_Airport
LAW	Lawton–Fort Sill Regional Airport	Lawton, Oklahoma, United States	https://en.wikipedia.org/wiki/Lawton%E2%80%93Fort_Sill_Regional_Airport
LAX	Los Angeles International Airport	Los Angeles, California, United States	https://en.wikipedia.org/wiki/Los_Angeles_International_Airport
LAY	Ladysmith Airport	Ladysmith, South Africa	https://en.wikipedia.org/wiki/Ladysmith_Airport
LAZ	Bom Jesus da Lapa Airport	Bom Jesus da Lapa, Bahia, Brazil	https://en.wikipedia.org/wiki/Bom_Jesus_da_Lapa_Airport
LBA	Leeds Bradford Airport	Leeds / Bradford, England, United Kingdom	https://en.wikipedia.org/wiki/Leeds_Bradford_Airport
LBB	Lubbock Preston Smith International Airport	Lubbock, Texas, United States	https://en.wikipedia.org/wiki/Lubbock_Preston_Smith_International_Airport
LBC	Lübeck Airport	Lübeck, Schleswig-Holstein, Germany	https://en.wikipedia.org/wiki/L%C3%BCbeck_Airport
LBD	Khujand Airport	Khujand, Tajikistan	https://en.wikipedia.org/wiki/Khujand_Airport
